0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.88,0.37,1.12,1.25,0.37,0.75,2,1,-0.5,-2.63,-1.75,-0.5,1.75,-2.38,-1.12,-0.12,-3.5,-1.12,-3.25,-3.13,-0.88,-1.12,-0.12,1,0.88,1.25,0.63,0.75,2.75,1,1.88,-5.63,-9.88,-0.75,-30.75,-10.75,1.24878477
0.88,-0.12,1,1.12,0.5,0.75,1.63,1.12,-0.5,-2.75,-2,0,-0.12,-2.25,-1.25,-4.38,-2.88,-1.5,-3.25,-2.75,-1,-0.63,0,0.12,1.37,1.37,0.37,1.12,2.13,0.63,2.13,-9.38,-12.63,-6,37.38,4.63,1.265873017
0.88,0.12,1.12,1.25,0.37,0.75,1.75,1,-0.37,-2.5,-1,-0.63,1.12,-2.13,-1,5.25,-3.25,-1.25,-3.25,-2.5,-0.75,-1.63,-0.12,0.75,1.12,1.75,0.75,0.37,2.25,0.75,2,-9.63,-5.13,7.75,-9.88,-9.75,1.272798071
0.88,0,1,1.12,0.5,0.75,1.75,1.37,-0.75,-2.75,-1.88,-0.5,0.37,-2.13,-1,-0.25,-3.25,-1.37,-3,-3.13,-1.12,-1,-0.12,0.75,1.5,1.12,0.63,0.88,2.13,1.12,2.13,5.38,-0.5,-16.87,-4.38,-15,1.264672748
0.75,0.37,1.12,1.12,0.37,0.88,1.63,0.88,-0.5,-2.5,-1.88,-0.5,3.13,-2.25,-0.88,-0.37,-3.13,-1.12,-3.5,-2.75,-0.88,-1.37,0.12,0.75,1.25,1.5,0.5,1.37,2.38,0.5,2.13,-10,-5.13,-36.5,-9.38,25.87,1.240647434
0.88,0.12,1,1.12,0.5,0.5,1.75,1.25,-0.63,-2.25,-1.75,-0.12,1,-2.25,-0.63,-4.75,-3.5,-1.37,-3.25,-2.88,-0.37,-0.75,-0.5,0.75,1.25,1.37,1,0.63,2,0.75,2.25,-6.5,-10.25,13.63,5.63,-0.12,1.203145515
0.75,-0.5,1.12,1.12,0.37,0.63,1.63,1.25,-0.37,-2.63,-1.88,-0.5,-1,-1.88,-1.12,-0.25,-3.25,-1.37,-2.75,-2.63,-1.12,-1.37,-0.25,0.63,1.75,1.5,0,0.75,2.25,0.63,2.25,2.25,2.88,-10.25,-5.75,5,1.155984888
0.88,0.75,1.12,1.12,0.37,0.75,1.75,1,-0.63,-2.75,-1.75,-0.25,3.63,-2.38,-1.12,0.75,-3.13,-1,-3.25,-3.13,-0.75,-1.25,0,1.12,1,1.5,0.63,0.75,2.63,1,2,4.38,-9.13,-8.5,-25.37,-5.88,1.102974075
0.75,-0.12,1.12,1.25,0.5,0.75,1.63,1.12,-0.5,-2.63,-1.63,-0.12,0.12,-2.38,-1.25,-5.25,-3.13,-1.63,-3.25,-2.75,-1,-0.75,0.12,0.12,1.37,1.37,1.12,1.12,2.13,0.63,2.13,-9.75,-20.62,-14,32.13,-0.37,1.047294466
0.88,0,1.12,1.12,0.25,0.63,1.75,1,-0.25,-2.75,-1,-0.37,0.75,-2,-1,5,-3.13,-1.25,-3.25,-2.25,-0.75,-1.37,0,0.75,1.12,1.88,0.75,0.5,2.25,0.75,2.13,-10.38,12.38,5.13,0.88,-9.88,0.991373028
0.88,-0.12,1,1,0.37,0.75,1.75,1.12,-0.75,-2.75,-1.75,-0.37,0.63,-2.38,-1.12,0.12,-3.25,-1.25,-2.88,-3.13,-1,-1.12,-0.12,1,1.37,1,0.5,0.88,2.25,1,2.13,5.88,-5.75,0,-5.63,-15,0.936952799
0.88,0.12,1.12,1.25,0.63,0.88,1.63,1,-0.5,-2.75,-2,-0.12,1.88,-2.25,-1.12,-0.63,-3,-1.25,-3.38,-2.75,-1.12,-1.12,0.25,0.37,1.25,1.37,0.5,1.12,2.63,0.75,2.13,-10.25,-4.5,-36.38,-10.63,22,0.885201497
0.88,0.12,1.12,1.37,0.37,0.63,1.75,1.12,-0.5,-2.63,-1.63,-0.12,1.5,-2.25,-0.88,5,-3.38,-1.37,-3.25,-3,-0.37,-1.12,-0.5,0.63,1.12,1.75,0.88,0.63,2.13,0.75,2.25,-28,-4.75,36.75,3.63,-9.5,0.836786591
0.75,-0.37,1.12,1.12,0.25,0.75,1.63,1.25,-0.37,-2.75,-1.75,-0.37,-1.75,-2.38,-1.12,4.13,-3.25,-1.37,-2.75,-2.5,-1.25,-1.12,0,0.75,1.75,1.5,-0.12,0.88,2.13,0.88,2.25,12.63,6.88,-15,-9.38,-7.75,0.791890563
0.88,0.5,1.12,1.12,0.37,0.88,1.75,1,-0.37,-2.63,-1.88,-0.5,3.75,-2.38,-1,0,-3.13,-1,-3.38,-2.75,-0.88,-1.25,0.5,1,0.63,1.5,0.5,0.63,2.88,0.88,1.88,-6.13,-10,-9.63,-19.12,0.63,0.750185231
0.88,0,1.12,1.25,0.37,0.88,1.63,1.25,-0.5,-2.63,-1.5,-0.25,0.63,-2.13,-1.12,-4.5,-3.13,-1.63,-3.25,-2.75,-0.88,-0.75,-0.12,0.25,1.37,1.25,1.12,1,2.13,0.75,2.13,0,-24.62,-9,26.5,-0.88,0.710857657
0.75,0.12,1.12,1.12,0.37,0.75,1.63,1.12,-0.37,-2.63,-1.12,-0.37,1.12,-2,-0.63,0.25,-3.25,-1.37,-3.25,-2.5,-0.63,-1.5,-0.12,0.75,1.25,1.75,0.12,0.63,2.25,0.63,2.38,-4.5,26.37,5.63,0.37,-10.38,0.672838
0.88,0.37,1,1.12,0.37,0.75,1.75,1,-0.5,-2.63,-1.75,-0.37,1.12,-2.63,-1.12,-0.12,-3.13,-1.12,-3,-3,-0.88,-1,0,1.25,1.5,0.75,0.5,1,2.13,1.12,2.25,6.63,-5.13,-0.12,-5.88,-16.12,0.63528181
0.75,-0.12,1.12,1.12,0.63,0.75,1.63,1.12,-0.5,-2.75,-1.75,-0.25,2.88,-2.13,-0.88,-0.75,-3,-1.25,-3.38,-2.63,-0.88,-0.75,0.37,0.5,1.25,1.5,0.5,1.37,2.38,0.37,2,-10,-0.37,-30.5,-4.63,16.37,0.598075667
0.88,0.12,1.12,1.12,0.5,0.63,1.75,1.12,-0.5,-2.5,-1.88,-0.25,1.5,-2.38,-0.88,-3.5,-3.38,-1.25,-3.13,-3,-0.5,-1,-0.37,0.75,1.25,1.75,0.88,0.63,2.25,0.75,2.25,-26.37,-4.88,38.13,4.75,-10.25,0.561992342
0.88,-0.12,1,1.12,0.5,0.75,1.63,1.25,-0.5,-2.63,-1.88,-0.37,-1.75,-1.88,-1.25,-1.25,-3.25,-1.5,-2.63,-2.63,-1.25,-1.12,0,0.63,1.75,1.12,0.12,0.75,2.25,0.88,2.25,17.25,4.5,-14.25,-5.13,-17.5,0.528436144
0.88,1,1.12,1.12,0.37,1,1.88,1,-0.5,-2.63,-1.88,-0.63,3.13,-2.25,-1,-0.12,-3,-1.12,-3.38,-2.88,-0.88,-1.25,0.12,1,0.88,1.37,0.5,0.75,2.63,0.75,1.88,-10.63,-10.25,-2.63,-15.25,7.38,0.499141199
0.88,0,1.12,1.12,0.5,0.63,1.63,1.12,-0.5,-2.5,-1.63,-0.25,0.37,-2.25,-1.12,-4.75,-3.38,-1.63,-3.13,-2.88,-0.75,-0.75,-0.37,0.37,1.25,1.37,1,0.88,1.75,0.75,2.13,-0.5,-15.38,-2,9.13,-0.63,0.476137609
0.75,-0.12,1.12,1.12,0.37,0.75,1.75,1.12,-0.5,-2.75,-1.5,-0.37,1.37,-2.13,-0.88,0.88,-3.13,-1.25,-3.13,-2.5,-0.75,-1.75,0,0.5,1.75,1.5,0.25,0.75,2.38,0.75,2.25,-10.25,10.63,3.63,-9.88,-0.25,0.461956817
1,0.25,1,1.12,0.37,0.63,1.75,1.12,-0.63,-2.63,-1.88,-0.63,1.75,-2.25,-1.12,0.25,-3.25,-0.75,-3.13,-3.13,-0.75,-1,-0.25,1.25,1.5,1,0.63,0.63,2.13,1.12,2,6.75,-5.25,-15,-13.5,-10.13,0.459814651
0.88,0,1.12,1.12,0.25,0.75,1.5,1,-0.37,-2.75,-1.88,-0.25,2.25,-2.25,-1.25,-2.13,-3.13,-1.5,-3.38,-2.75,-0.88,-0.63,0.37,0.37,1.12,1.5,0.37,1.12,2.38,0.37,2.13,-9.5,4.5,-16.12,6.38,7.75,0.473339686
0.88,0,1.12,1.25,0.37,0.75,1.75,1.12,-0.37,-2.5,-1.75,-0.63,1.25,-2.25,-1,6,-3.38,-1.37,-3.25,-3,-0.37,-1.12,-0.5,0.5,1.25,1.88,0.75,0.37,2.13,0.75,2.13,-29.87,-5.13,30.87,-5.88,-9.75,0.505332615
0.88,0,1.12,1,0.5,0.88,1.63,1.12,-0.63,-2.75,-1.75,-0.37,-0.75,-2.25,-1.25,-0.12,-3.25,-1.5,-2.75,-2.63,-1.12,-1.12,-0.12,0.63,1.63,1.12,0.12,0.75,2.13,1.12,2.25,12.63,4.38,-15,-5.5,-17.25,0.555669945
0.88,0.63,1.25,1.12,0.37,0.88,1.88,1,-0.5,-2.75,-1.88,-0.5,2.63,-2.25,-0.88,0,-3,-1.25,-3.38,-2.88,-0.75,-1,0.37,1.12,0.88,1.37,0.5,0.75,2.5,0.63,1.88,-10.25,-10.13,-11.63,-14.25,10.75,0.620001917
0.88,0,1,1.25,0.5,0.63,1.75,1.12,-0.63,-2.5,-1.5,-0.25,0.88,-2.25,-0.88,-4.5,-3.25,-1.5,-3.25,-2.88,-0.37,-0.75,-0.5,0.5,1.37,1.25,1,1,1.75,0.75,2,-4.75,-8.75,0.88,8.63,-6.25,0.691057345
0.88,-0.37,1.12,1.12,0.37,0.75,1.63,1.25,-0.37,-2.88,-1.75,-0.37,1.5,-2.13,-1,4.75,-3.25,-1.25,-3.25,-2.5,-0.75,-1.5,-0.12,0.63,1.75,1.63,0.37,0.75,2.25,0.75,2.25,-8.88,29.5,-5,-11.13,0,0.761610683
0.88,0.5,1,1.12,0.37,0.75,1.75,1.12,-0.5,-2.75,-1.75,-0.63,2.13,-2.13,-1.12,0.12,-3.25,-1.12,-3.25,-3,-0.88,-1,-0.25,1.12,1,1,0.5,0.63,2.38,0.88,2.13,6,-10.13,-14.63,-32.88,-10.75,0.826527029
0.75,0,1.12,1.12,0.37,0.75,1.5,1.25,-0.5,-2.75,-1.88,0,0.37,-2,-1.12,-1.5,-3,-1.37,-3.25,-2.88,-0.88,-0.75,0.37,0.25,1.12,1.5,0.37,1.12,2.25,0.37,2.13,-10.88,-1.88,-14.13,6.75,6.38,0.883022097
0.88,0.12,1.12,1.12,0.37,0.75,1.75,1,-0.25,-2.38,-1.12,-0.37,0.88,-2.38,-0.63,6.5,-3.25,-1.25,-3.25,-2.88,-0.5,-1.25,-0.5,0.88,1.25,1.75,0.5,0.25,2.38,0.75,2.13,-14.88,-3.38,9.88,-5.88,-8.38,0.929970035
0.88,-0.12,1,1.12,0.5,0.75,1.75,1.25,-0.5,-2.63,-1.63,-0.37,1.37,-2.13,-1.37,-0.63,-3.25,-1.37,-2.75,-2.75,-1.25,-1.12,-0.25,0.5,1.63,1.12,0.37,0.75,2.25,1.12,2.25,6.63,-0.63,-15.13,-5.63,-17,0.967140024
0.88,0.63,1,1.25,0.37,0.88,1.63,0.88,-0.5,-2.63,-1.88,-0.25,2.13,-2.13,-0.88,-0.25,-2.88,-1.12,-3.38,-2.75,-1,-1.12,0.5,1,0.88,1.37,0.37,1,2.5,0.5,2,-10.5,-10.13,-28.62,-15.25,27.12,0.994733713
0.88,0,1.12,1.25,0.5,0.63,1.75,1.12,-0.5,-2.5,-1.63,0.25,0.63,-2.25,-1,-2.75,-3.38,-1.37,-3.38,-2.88,-0.5,-1,-0.63,0.63,1.25,1.12,1,0.88,1.75,0.75,2.13,-0.12,-15.38,23.5,7.13,-10.75,1.013238477
0.88,-0.75,1.12,1.25,0.37,0.75,1.63,1.25,-0.37,-2.75,-1.75,-0.25,0.63,-2.13,-1,1.63,-3.13,-1.37,-3,-2.5,-1,-1.37,0,0.75,1.63,1.5,0,0.75,2.25,0.75,2.38,1.63,14.88,-4.75,-11.25,4.75,1.023442269
0.88,0.5,1,1.12,0.37,0.75,1.75,1,-0.5,-2.63,-1.75,-0.5,2.13,-2.38,-1.12,0.37,-3.25,-1.12,-3,-3.13,-0.75,-1,-0.12,1.12,1.12,1.25,0.5,0.75,3.13,1,2.13,3.88,-10.5,-14.13,-25.87,-9.5,1.026453072
0.75,0.12,1.12,1.25,0.37,0.75,1.63,1.12,-0.5,-2.75,-1.75,-0.12,-0.25,-2.25,-1.12,-10.25,-3.25,-1.5,-3.13,-2.88,-1.12,-0.63,0,0.37,1.25,1.5,0.63,1,2,0.5,2.13,-9.5,-7.38,-9.5,27.62,4.13,1.023681176
0.88,0.25,1.12,1.25,0.37,0.75,1.75,0.88,-0.37,-2.5,-1.12,-0.5,1.37,-2.5,-1,6,-3.25,-1.25,-3.25,-2.25,-0.5,-1.37,0.37,0.75,1.12,1.88,0.75,0.37,2.38,0.88,2.38,-10.5,-5.38,6.13,-10.25,-10.25,1.01683177
0.88,0.12,0.88,1.12,0.37,0.75,1.75,1.25,-0.75,-2.75,-1.75,-0.37,1.12,-2.13,-1.25,0.37,-3.25,-1.37,-2.88,-2.88,-1.12,-0.88,0,0.63,1.5,1,0.5,0.75,2.13,1,2.25,10.88,4.25,-16.25,5,-15.88,1.00795055
0.88,0.37,1.12,1.12,0.5,0.75,1.63,1,-0.37,-2.75,-1.88,-0.37,2.38,-2.25,-1.12,0.37,-2.88,-1.25,-3.38,-2.75,-1,-1.25,0.25,0.88,0.88,1.5,0.37,1.12,2.75,0.63,2.13,-10.63,-0.12,-21.5,-4.75,12.25,0.99950872
0.88,0.12,1.12,1.25,0.5,0.63,1.63,1.12,-0.5,-2.63,-1.63,0.25,1.12,-2.25,-1,-5.13,-3.38,-1.25,-3.38,-2.88,-0.5,-1,-0.5,0.75,1.25,1.37,0.88,0.88,1.88,0.75,2.13,-6.88,-10.25,18.37,9.38,-10.13,0.994430514
0.75,-0.5,1.12,1,0.5,0.75,1.63,1.12,-0.5,-2.63,-2,-0.5,1.12,-1.88,-1.12,1,-3.25,-1.5,-3.13,-2.5,-1,-1.25,0,0.5,1.5,1.63,0,0.88,2.13,0.5,2.25,-8.88,2.25,0.5,-11.75,-0.37,0.995871128
0.88,0.5,1.12,1.12,0.37,0.75,1.88,1.12,-0.37,-2.63,-1.88,-0.75,1.12,-2.38,-1.25,0.37,-3.25,-1,-3.25,-3.13,-0.75,-1.12,-0.12,1,1.12,1.37,0.63,0.88,2.75,0.88,2,4.13,-10.5,-9.63,-22,-4.38,1.006563443
0.75,-0.12,1,1.25,0.5,0.75,1.5,1.12,-0.5,-2.63,-1.75,-0.12,-0.63,-2.13,-1.12,-5.25,-3.13,-1.5,-3.25,-2.75,-0.88,-0.63,0.12,0.12,1.37,1.25,0.63,1.12,2,0.37,2.13,-10.63,-2.13,-7.63,27.12,4.38,1.027796038
0.88,0.12,1.12,1.12,0.37,0.75,1.63,1,-0.37,-2.5,-0.88,-0.37,1.5,-2.25,-0.88,10.75,-3.38,-1.12,-3.25,-2.25,-0.75,-1.5,-0.25,0.63,1.25,1.75,0.63,0.5,2.25,0.75,2.13,-11.38,7.13,9,-9.88,0.63,1.058326058
0.88,0.12,1,1.25,0.37,0.75,1.75,1.25,-0.5,-2.63,-1.75,-0.37,1,-1.88,-1.12,-0.12,-3.25,-1.5,-2.75,-3,-1.12,-1,0.12,0.75,1.37,1,0.63,0.88,2.25,1,2.25,22,0.37,-14.5,-0.12,-10.13,1.093634865
0.75,0.25,1.12,1.25,0.5,0.75,1.75,1.12,-0.37,-2.63,-2.13,-0.12,0.5,-2.38,-1,0,-2.88,-1.37,-3.38,-2.75,-0.75,-1.37,0.37,0.88,1.25,1.5,0.37,1.12,2.38,0.5,2,-15.63,-10.25,-42.13,-9.75,26.12,1.126496267
0.88,0,1.12,1.37,0.5,0.63,1.75,1.12,-0.5,-2.5,-1.5,0.37,1.25,-2,-0.75,-4.88,-3.5,-1.25,-3.25,-2.88,-0.37,-0.88,-0.37,0.75,1.25,1.37,0.88,0.75,1.88,0.75,2,-2.25,-4.63,23.25,5,-10.13,1.14975663
0.75,-0.25,1.12,1,0.37,0.75,1.63,1.12,-0.37,-2.63,-1.88,-0.5,-1,-2,-1,4.38,-3.25,-1.37,-3,-2.38,-1.12,-0.75,0.12,0.75,1.88,1.63,0,0.75,2.25,0.63,2.25,0.25,12.38,-10.13,0.75,10.5,1.15962678
0.88,0.37,1,1.25,0.5,0.75,1.63,1,-0.63,-2.63,-1.75,-0.63,1.5,-2.13,-1,0.37,-3.25,-1,-3.25,-3.13,-0.88,-1.12,-0.12,1,1,1.37,0.5,0.63,2.88,0.88,1.88,-0.75,-10.13,0.63,-31.62,-5.75,1.15654324
0.75,0,1,1.12,0.75,0.75,1.37,1.12,-0.37,-2.63,-1.5,-0.25,-0.25,-2.38,-1,-4.5,-3.13,-1.5,-3.25,-3,-1.12,-0.63,-0.12,0.25,1.37,1.37,0.63,1.12,2,0.63,2.13,-9.25,-7.25,-8.25,33.5,4.5,1.143643616
0.88,0.12,1.12,1.25,0.5,0.75,1.75,1.12,-0.37,-2.63,-0.75,-0.37,1.37,-2,-0.88,6,-3.13,-1.37,-3.25,-2.63,-0.5,-1.37,-0.12,0.5,1.12,2,0.75,0.37,2.25,0.75,2.13,-20.5,7.88,7.38,-1,-9.63,1.124902515
0.88,0,1,1.12,0.5,0.63,1.75,1.25,-0.63,-2.63,-1.75,-0.37,0.63,-2.13,-1.25,0,-3.25,-1.37,-2.88,-3,-1,-1,-0.37,0.88,1.5,0.88,0.5,0.75,2.13,1,2.25,16.37,-2.5,0.88,0.63,-21.62,1.10401367
0.88,0.37,1.12,1.12,0.37,0.88,1.63,1,-0.37,-2.5,-2,-0.5,2.13,-2.13,-1,0.37,-2.88,-1.12,-3.38,-2.88,-1,-0.88,0.37,0.75,1.12,1.37,0.5,1.37,2.63,0.5,2.13,0,-5,-36.88,-9.25,30.87,1.083953027
0.88,0,1.12,1.25,0.5,0.75,1.75,1.12,-0.5,-2.5,-1.5,0.12,0.75,-2.38,-0.88,-3.75,-3.38,-1.37,-3.13,-2.88,-0.37,-0.75,-0.5,0.88,1.12,1.37,0.88,0.5,1.75,0.88,2,-6.13,-15,12.5,5.75,-10,1.066868989
0.75,-0.25,1.25,1.12,0.37,0.5,1.63,1.25,-0.37,-2.63,-2,-0.25,-0.88,-1.88,-0.88,0.37,-3,-1.37,-2.88,-2.5,-1.12,-1.37,-0.12,0.63,1.63,1.5,0,0.75,2.25,0.63,2.25,1.12,5,-10.75,-9.63,5.88,1.054050228
0.75,0.37,1,1.25,0.37,0.75,1.75,1.12,-0.5,-2.63,-1.75,-0.75,1.88,-2.38,-1,0,-3.38,-1,-3,-3,-0.75,-1.12,-0.12,1.12,1.12,1.25,0.63,0.75,2.63,0.88,1.88,0.37,-9.88,1,-31,-4.88,1.045867281
0.75,0,1.12,1.12,0.5,0.63,1.63,1.12,-0.5,-2.88,-2,-0.12,0.5,-2.13,-1,-5,-3,-1.5,-3.13,-2.88,-0.88,-0.75,0.12,0,1.25,1.37,0.37,1.12,2.13,0.37,2.13,-9.88,2.88,-15.38,19,5.25,1.041689384
0.88,0.12,1.12,1.25,0.12,0.75,1.63,1.12,-0.37,-2.5,-0.88,-0.5,1.12,-2,-0.88,5.25,-3.38,-1.37,-3.25,-2.5,-0.5,-1.37,-0.37,0.75,1.12,1.75,0.63,0.25,2.13,0.88,2.13,-19.75,1.88,10.38,-10.63,-10.13,1.039834062
0.88,0.12,1,1.12,0.5,0.75,1.75,1.25,-0.5,-2.63,-1.63,-0.5,1.5,-2.13,-1.12,-0.12,-3.13,-1.37,-2.88,-2.88,-1.12,-0.88,0,0.63,1.5,0.88,0.5,0.88,2.13,1.12,2.13,26.12,-5.25,-15.75,-4.75,-16.37,1.037610668
0.75,0.25,1.12,1.12,0.63,0.88,1.63,0.88,-0.37,-2.63,-2,-0.12,1.75,-2.25,-1.12,0.25,-2.88,-1.25,-3.25,-2.88,-1,-1.25,0.5,0.88,1,1.5,0.5,1.25,2.5,0.5,2.25,-10,0.5,-42,-9.25,30.87,1.031524059
0.88,0.12,1.12,1.37,0.37,0.5,1.63,1.12,-0.5,-2.5,-1.63,0.25,0.75,-2.5,-0.88,-5.13,-3.5,-1.5,-3.13,-2.88,-0.25,-1.12,-0.37,0.75,1.12,1.25,0.88,0.63,1.63,0.88,2.13,-6.88,-10.13,32.38,6.5,-10.5,1.017844817
0.75,-0.12,1.12,1.12,0.5,0.75,1.63,1.12,-0.37,-2.63,-1.88,-0.37,-0.63,-2.13,-1.12,5.38,-3.13,-1.25,-3,-2.63,-1.12,-1.37,0.25,0.63,1.75,1.5,0,0.75,2.25,0.63,2.25,-3,6.38,-10.75,-10.63,3.88,0.99389147
0.88,0.37,1,1.12,0.37,0.75,2,0.88,-0.5,-2.63,-1.75,-0.37,2.38,-2.38,-1.12,0.5,-3.38,-1.12,-3.13,-3,-0.88,-1,0,1.12,1,1.37,0.5,0.75,2.88,0.88,1.88,5,-1,-14.13,-20,-9.25,0.959686138
0.75,0,1.12,1.25,0.5,0.63,1.63,1.12,-0.37,-2.63,-1.75,0,0.5,-2.25,-1,-4.38,-3,-1.5,-3.25,-2.75,-1,-0.5,0.12,0.37,1.37,1.25,0.75,1.25,2.13,0.63,2.25,-9.63,-8.13,-14.88,26.62,3.38,0.918327818
0.75,0.12,1,1.25,0.25,0.75,1.63,1,-0.37,-2.63,-1,-0.37,1.12,-2.38,-1.12,5.5,-3.25,-1.37,-3.13,-2.38,-0.75,-1.5,-0.25,0.63,1.12,1.75,0.5,0.5,2.13,0.63,2.13,-19.62,7.63,8.13,-10.25,0.63,0.874381409
0.75,0.25,1,1.12,0.37,0.88,1.75,1.12,-0.63,-2.75,-1.75,-0.5,1.12,-2.13,-1.12,0.12,-3.25,-1.25,-3,-3.25,-1.12,-1,-0.25,0.88,1.5,1,0.5,0.88,2.13,1,2.13,15.75,-5.13,-15.13,4.38,-13.5,0.832065296
0.75,0.25,1.12,1.12,0.5,0.88,1.63,1,-0.37,-2.63,-1.88,-0.25,1.5,-2.13,-0.88,-0.25,-3,-1.12,-3.13,-2.75,-0.75,-1.25,0.37,0.63,1.25,1.37,0.5,1.37,2.5,0.37,2.13,-9.88,0.5,-22.87,-9.63,21.37,0.794559491
0.88,0.12,1,1.25,0.5,0.63,1.63,0.88,-0.5,-2.63,-1.63,0,1.25,-2.38,-0.63,-3.88,-3.25,-1.37,-3.13,-2.88,-0.25,-1.25,-0.63,0.75,1.25,1.5,1,0.63,1.75,0.75,2.13,-19.12,-9.38,33,4.63,-10.63,0.764036232
0.75,-0.25,1.12,1,0.37,0.5,1.63,1.12,-0.37,-2.63,-1.63,-0.37,-1.37,-2.13,-1.25,4.88,-3.13,-1.25,-2.88,-2.63,-1.12,-1.12,0,0.63,1.75,1.37,-0.12,0.75,2.25,0.75,2.25,2.75,6.63,-15.63,0.25,4,0.741769594
0.88,0.5,1.12,1.25,0.37,0.75,1.75,1,-0.5,-2.5,-1.75,-0.63,2.25,-2.25,-1.12,0.25,-3.38,-1.12,-3,-3.25,-0.75,-1.5,0.12,1.12,0.88,1.25,0.5,0.75,2.63,0.88,1.88,-6.38,0,-0.12,-16,-9,0.728125157
0.75,0,1.12,1.12,0.63,0.75,1.63,1.12,-0.63,-2.5,-1.63,-0.37,1,-2.25,-1.12,-4,-3.25,-1.5,-3.38,-2.88,-1,-0.88,0.12,0.37,1.37,1.37,0.63,1,1.88,0.63,2,-9.5,-16.37,-9.75,16.25,4.63,0.722523359
0.88,0.12,1.12,1.25,0.37,0.75,1.63,0.88,-0.37,-2.63,-1,-0.37,1.25,-2.25,-0.88,10.13,-3.25,-1.25,-3,-2.25,-0.88,-1.5,-0.12,0.75,1.25,2,0.5,0.5,2.25,0.75,2.13,-15.25,17.37,5.75,-10.13,-9.13,0.723535317
0.88,0.37,0.88,1.12,0.5,0.75,1.75,1.12,-0.63,-2.75,-1.63,-0.63,1.25,-2.25,-1.12,0.12,-3.38,-1,-2.88,-3.13,-1,-1.12,-0.25,1,1.37,1,0.5,0.75,2.13,1.12,2.13,5.5,-11,-0.37,-0.37,-15.25,0.729180534
0.88,0,1.12,1.25,0.5,0.88,1.63,1.12,-0.37,-2.88,-1.88,-0.37,2.75,-2.25,-1.12,-0.25,-2.88,-1.25,-3.25,-2.75,-1,-1.12,0.12,0.37,1.25,1.5,0.37,1.25,2.25,0.37,2.13,-11,1,-30,-3.5,11.25,0.73736665
0.88,0.12,1,1.25,0.5,0.75,1.75,1,-0.5,-2.63,-1.63,-0.37,1.25,-2.13,-1,-3.13,-3.5,-1.25,-3.25,-3,-0.37,-0.88,-0.37,0.75,1.25,1.5,0.88,0.5,1.88,0.88,2.13,-18.12,-4,14.63,4,-10.63,0.746359392
0.88,-0.12,1.12,1,0.25,0.75,1.63,1.37,-0.37,-2.63,-1.75,-0.37,-1.88,-2.13,-1.25,-0.75,-3.25,-1.25,-2.75,-2.5,-1.25,-1.12,-0.12,0.63,1.75,1.5,0.12,0.75,2.13,0.75,2.13,7.75,6,-15.5,-9.75,3.63,0.755203083
0.88,0.37,1,1.12,0.37,0.75,1.75,1,-0.37,-2.63,-1.75,-0.63,2.5,-2.13,-1.12,0.5,-3,-1.12,-3.25,-3,-0.75,-1.12,0.37,1.12,0.75,1.37,0.63,0.63,2.5,0.88,1.88,-5.75,-10.13,-9.38,-16.12,-3.38,0.764053953
0.88,0,1.12,1.25,0.5,0.5,1.75,1.12,-0.5,-2.63,-1.63,-0.25,0.63,-2.13,-1.12,-5.5,-3.13,-1.63,-3.13,-2.88,-1,-0.5,-0.12,0.5,1.37,1.37,1,1.25,1.88,0.88,2.25,-9.88,-20.87,-8.25,27.25,-5.38,0.774394681
0.75,0.12,1.12,1.12,0.25,0.75,1.63,1,-0.5,-2.63,-1.12,-0.37,1.12,-1.75,-1,-0.25,-3.25,-1.12,-3.25,-2.38,-0.63,-1.5,0,0.63,1.25,1.88,0.25,0.75,2.25,0.63,2.25,-5.13,26.62,5.5,0.37,-9.88,0.789018169
0.88,0.25,1.12,1.25,0.37,0.5,1.88,1.12,-0.63,-2.63,-1.63,-0.37,0.88,-2.25,-1,-0.12,-3.25,-1.25,-2.88,-3,-1,-0.75,-0.12,1.12,1.37,0.75,0.63,0.88,2,1,2,6,-5.13,0,-1.25,-20.75,0.811411137
0.75,0,1.12,1,0.5,0.88,1.5,1,-0.37,-2.75,-2,-0.25,2.13,-2.25,-0.88,0,-2.88,-1.12,-3.25,-2.88,-0.75,-1,0.25,0.63,1,1.5,0.37,1.37,2.38,0.37,2.13,-10.25,0,-30.75,-9.38,21.87,0.844050529
0.88,0.12,1.12,1.25,0.5,0.63,1.75,1.12,-0.37,-2.5,-1.63,-0.25,1.37,-2.13,-0.75,-9.38,-3.38,-1.37,-3.25,-2.88,-0.5,-1,-0.63,0.63,1.12,1.88,0.75,0.5,2.13,0.75,2,-22.62,-10.5,36.75,0.12,-8.88,0.886247826
0.75,-0.12,1.12,1,0.37,0.75,1.63,1.25,-0.37,-2.63,-1.88,-0.37,-1.37,-2.25,-1.25,3.63,-3.25,-1.37,-2.75,-2.63,-1.12,-1.12,0,0.63,1.63,1.5,0.25,0.88,2.13,0.75,2.25,13.13,7.25,-15.13,-9.63,-8.63,0.933859036
